review;score
ya inanin aklim almiyor bukadar siradan bukadar basit bir senaryo ile nasil izleyicinin karsisina çikiyorlar filmin basi zaten bir felaket iki saat karanlik yolda ne olacak diye bekle dur. konu vasat görüntü vasat,resmen insani bunaltan bir film yazik valla..;Negative
akli yerinde olan hiçbir vatandas bu filme gitmesin aklini yitirir. bu ne böyle ya ne oscari ne basyapiti millet dalga geçmis resmen oscar diye dünyayi kurtaran adam bile 10 basar buna o kadar kötü.. . .;Negative
abi dehsete kapiliyorum yaaa.bu nasil oscarlik bir film ,nasil bu puani almis inanamiyorum.bana bir daha türk filmi seyretmeyecegim dedirten bir film.filmde dogru düzgün ne konu var ne konusma var ne diyalog var,bitsin diye dua ediyorsunuz..biri izah etsin bana bu filmin neresi güzel...;Negative
filmi hiç mi hiç begenmedim.film boyunca ayak sesleri ve kapi gicirtilaindan baska bisey duymadim.tabi arada bir oyuncular da nadir de olsa konusuyorlardi.zamaniniza yazik derim.konusu basitti.film bitince aa film bittii mi diyorsunuz.10 üzerinde 3 benim puanim..;Negative
bence basit,siradan bir film olmus bosuna vaktinizi kaybetmeyin.;Negative
çok basit bir film yapmislar...film senaryosu 1970 lerde bir çok filmde var...igrenç bir film...bence izleyip zaman kaybetmeyin....;Negative
din konusun da genelleme yaparak dini kurumlari pisligin merkezi olarak kabul etmeleri ve bunu bize dogrular la birlikte sunmalari ilginç..;Negative
arkadaslar imdb gibi puanlarinlarin cimbizla çekilip verildigi bir yerde 6.7 puan almis bir filme nasil 6.3 puan verilio anlamiorum yani her film matrix ya da yüzüklerin efendisi olamaz bence film kategorisine göre güzel bir film lütfen degisiklik olsun die yorum yapmayalim saygilar....;Negative
bir matematikçi olarak diyebilecegim tek sey, tamamen rezalet. matematik daha fazla asagilanamazdi. klasik zeka sorulari, saçma karakterler....;Negative
niye sadece 3 ilde var bu film..;Negative
allah allah, ben bu senaryoyu bir yerlerden hatirliyorum gibi geldi, nerelerden acaba;Negative
görsellik kismi bir kenara da izlenmeyecek kadar berbat bir film 0,.;Negative
hiç begenmedim, sonuna kadar filmi anlamaya çalistim ama bos bir çabaydi.;Negative
annemi benimle gelmesi için ben zorladim , o sevmis ama bence korkunçtu , jude law'in rolü disinda sevilecek hiçbir sey yoktu.;Negative
sevmedim , tamamlanmamis belki de gerçekten sadece çocuklar içindir.;Negative
gerçek bir hayal kirikligi yönetmenin kalibresine hiç yakismayacak bir yapim olmus..;Negative
geçen hafta bu filme sinemaya gittim. ve abartmiyorum sinemaya gittigim filmler arasinda bu kadar kötü bu kadar sikici baska bir film hatirlamiyorum..;Negative
imdb ve beyazperde puanina bakarak gittim bugün ve inanilmaz derecede sikildim. ki bu tür filmleri normalde seven biri olan ben bile dayanmakta zorlandim. paraniza yazik gitmeyin..;Negative
knslkle hayal krikligi olmamis üstad olmamis... ortada derli toplu bir konu yok mekanlarin güzelligi görsellik disinda filmde bisi yok çok sikici hatta uykum bile geldi paraniza yazik edersnz ....;Negative
sam rockwell in oyunculugunu begenmekle birlikte filmin bu deneysel cesaretini takdir ederken filmi sikici buldugumu itiraf etmek istiyorum.ayrica neden böyle bir uslup kullandigimi da kendime soruyorum.hep ayni seyleri yaziyormusum gibi geliyor..;Negative
izlenebilir bir film olabilir ama illaki izlemek gerekir denilecek bir film degil...;Negative
gercekten kotu bir film o aletler filan nedir ya cocouk filmi gibi ....;Negative
filmin konusu iyi islenisi çok sikici. bilim kurgu filmlerini sevmem ancak hareket olursa hayir demem. bunda hiç bir sey yoktu..;Negative
bilim kurgu filmi beklentilerinizi yikmak istemem ama filmin pek bilim kurguyla alakasi yok.basit bir dram filmi.sikintidan sonunu getiremeyeceginizi garanti ederim..;Negative
kesinlikle 2.kez izlenmiyecek bir film.filmden cok bir beklentiniz olmasin arkadaslar.vakit kaybindan baska birsey degil..;Negative
ilk filmi izlemis ve çok begenmistim ama ikincisi tam bir hayal kirikligi oldu.mickey rourkeda filmde çok siritmis.bence çok donuk bir oyunculugu vardi..;Negative
ilk filmin yanindan bile geçemez..;Negative
güzel degil arkadaslar tv programi gibiydi..;Negative
ankara, ankara olali, böyle zulüm görmedi!!!.;Negative
1 nci film gerçekten çok güzeldi ama 2 bence hayal kirikligi. kötü adam çok kolay öldü aksiyon sahneleri çok iyi degildi. 1 de ki uçak sahneleri yeterdi. tam bir hayal kirikligi..;Negative
aksion sahnelerini hic begenmedim.sinemanin nimetlerinden olan sesden yararlanmislar goruntu olarak karmakarisik hic bisey anlasilmiyor.sonu cok basit bitiyor kotu adam kolay oluyor.acikcasi 1. filmin yanindan bile gecemez 10 uzerinden 5 fazla bile bu filme.kick ass kat be kat guzel..;Negative
çok gereksiz bir psikolojik film. izlemezseniz hiç bir sey kaybetmezsiniz..;Negative
arkadaslar sakin ama sakin izlemeyin okadr kötü okadr bos bir film ki anlatamam hiç kimsenin hatrina izlenebilecek bir film degil hayatimda bu kadar bos bir film görmedim belki inanmiyacaksiniz ama yanlislikla izlerseniz gelip burada kötü yorum yapacaginiza iddia ya girerim lütfen uzak durun.;Negative
çok güldügüm sahneler olsada,iyi bir abd elestiri örnegi olsan bu kadroyla çok daha iyisini yapabilecek bir yönetmen iyi bir senaryo yokmuydu çok merak ettim.zaman kaybi demek istemesemde benim için hayal kirikligi oldu.;Negative
george cooloney artik film çevirmesin,sinemadan uzak dursun nedir bu ya,hiç tavsiye etmiyorum,yaziklar olsun bu kadroyada,yönetmenede..;Negative
bes para etmez veriyorum aslinda 1 bile çk.;Negative
oyunculara bakip aldanmayin sikintidan bayiliyordum..kesinlikle tavsiye etmiyorum çok bayici.;Negative
sinema bir tercih yeridir. sinema izleyicisini çocuktur sinemaya gelmesin diyemezsin. çizgi filmle ilgili yorum ise tamamen eski trt çizgi filmlerine benziyor. son derece kalitesiz ve birakin yetiskinleri çocuklarin dahi keyif almayacagi türden. .;Negative
çizgi filmleri sinemada oynatan zihniyeti kiniyorum.. televizyona verin de bütün çocuklar izlesin bari...;Negative
vasat bir film,yine de izlemeye deger...;Negative
yurtdisinda dvd si çikti türkiyede hala vizyona girecek.;Negative
filmin televizyonda gündüz kusaginda gösterilen çocuk filmlerinden bir farki yok..ona göre izleyin,birsey beklemeyin...;Negative
hayatimda izledigim en kötü filmlerden biriydi. ses kalitesi igrenç. konusu çok saçma. paraniza yazik. hiç tavsiye etmem. çok amatörce yapilmis sanki. sanirim yapanlarin ilk filmiydi...;Negative
bu film hayatimda izledigim en berbat filmlerin en basinda gelir=d sinema salonundaki bütün herkes filmin ne kadar basarisiz oldugundan bahsedip gülüyordu.. sakin gitmeyin ..benden söylemesi pisman olursunuz...;Negative
marvel güzel bir film yapabilirdi ama öyle olmamis , sürpriz yok , aksiyon sahneleri bile çekici degil.;Negative
küçük yigenim istedi götürdüm sikintidan patladim... uyudum sinirim bozuldu.;Negative
rezalet bir film. bir filmin senaryosu,akiciligi,heyecen vericiligi bu kadar mi kotu olur. bir sonraki sahnede ne gelecek diye hiç mi merak ettirmez insani. acikcasi kotu bir film olmus..;Negative
en ufak bir sekilde heyecanlandirmadi beni filmin vizyona girmesi . gitmeyi düsünmüyordum . arkadas israriyla oturduk koltuga ... yogun bir aksiyon içerse de yer yer sikildigim oldu . sürekli kendi kendime 'hep ayni seyler' deyip durdum . efektler iyiydi vs. tamamda hep ayni seyler yahu . ....;Negative
bu ne ya benim bildigim bir kisi bi kahraman olur civil war cekilse hangisini oynucak bu adm hollywood bnce sacmalio artik.;Negative
hannah montana hiç segmedigim bir karakter. zaten onu canlandiran kiz skandal videosu çikti belliydi zaten parayi genç yasta kazanan herkez altinda kaliyor söhreti kaldiramiyor. .;Negative
berbat bir espri anlayisiyla çekilmis berbat bir film. teenager bilmis asi hannah montana ve hayranlari. her filmde oldugu gibi 'küçük ergen kizimiz dersini iste böyle aliyor' mesaji var. 8-10 yas kiz çocuklari için oldukça güzel bir film olabilir. belki..;Negative
basit bi film di komedi yok. evde zaman geçirmek isteyenler için izlenebilir..tabi çok sikildiysaniz;Negative
10 üzerinden 1 bu bile fazla çok berbat.;Negative
imdb:user rating:2. 5,254 votes olan bir filmin nasil bu kadar izlenebildigini anlamiyorum dogrusu.;Negative
ben filmi pek begenmedim senaryo tam bir felaket filmde 18 yaziyor ama -18e daha çok hitap ediyor.. görsellik çok iyiydi biraz filmi kurtardi ama 3 boyut olayini da tam becerememisler 2d izlesenizde pek birsey kaçirmazsin.;Negative
kaybedecek vaktiniz yoksa , bu filmden uzak durmanizi öneriyorum.;Negative
açikçasi pek benim tarzim bir film degil ama bu tarzda izlediklerim arasinda kötü sayilabilecek bir film.;Negative
spielberg ve harrison ford gibi isimler nasil böyle bir projenin içinde olurlar anlamiyorum.izlenesi hiçbir yani yok,oyunculuk gerektirmeyen,senaryosu anlamsiz,efektleri kötü,bombos bir film....;Negative
tamamen vakit kaybi hem zamaniniza yazik hem de paraniza. adamlar sadece ticari kaygi güderek film yaptiklarini saniyorlar ve bundan para kazaniyorlar. çok çok saçma ve gereksiz bir film..;Negative
umdugumu bulamadim vakit kaybi olarak gördüm bu filmi.saygilarimla....;Negative
spielberg ve uzaylilar... war of the worlds fiyaskosundan sonra bir de vahsi batida denemek komiklikten baska ne olabilir ki. güzelim kadroya yazik olacak....;Negative
her ne kadar filmi yönetmese de filmin yapimcisi olan steven spielbergün isin içine gerekenden çok girdigi heryerden belli.uzaylilari vahsi bati hariç her yere indirmisti.bir tek burasi eksikti.onu da bu sayede tamamlamis oldu.yazik....;Negative
animatörler çok profesyonel. fakat bu saçma sapan noel baba ve geyikleri çok itici. yillarca bu noel baba filmlerini izledik. yeter artik..;Negative
resident evil hayrani olmama ragmen izledigim en siradan bi filmdi.. benim için hayal kirikligi oldu. .;Negative
3d adina hiçbirsey yoktu..;Negative
film muhteseeeem diyenlere sakin aldalmayin ben öle bi hata yapip gittim ve muhtesemlikle alakasi yok tamamen zaman kaybi eger baslangici seyretmediyseniz onu tavsiye edebilirim özellik res muhtesem diyenlere.;Negative
çok kötü!!.;Negative
sonderece kötü bi film admlar 3d olduguiçib bolbol efektlere agirlikvermisler ve birazda keseleri doldurmak için yapilmis bi filmbenden alicagi puan 5.510.;Negative
ayni konu ayni klise sahneler biraz daha fazla efekt bombardimani sonuç hüsran.;Negative
mantik hatasi ariyorsaniz gitmeyin ne demek? misal wanted filmindede vardi mantik hatalari ama kendini izlettiriyordu bu film abarti ötesi olmus bayiyor bi süre sonra bence cok kotu.;Negative
rezalet evil 21:50 seansinda uyku getiren bir film. mila için bile bu iskenceye katlanilmaz. mila hiç mi dostun yok, hiç kimse mi demedi sen ne yapiyorsun diye. bir daha böyle saçmasapan projelerde yer almaman dilegimle, seni 5. element filminde kalbime koydugum yerde saklamaya devam ediyorum..;Negative
paul andersonun elinde eriyen,çürüyen bir seri oldu ölümcül deney.her filmde seriden,konusundan daha da uzaklasildi.bu filmde de farkli bir sey görmedik.konu ciddi anlamda ilerlemiyor,millanin çok büyük bir hayrani olarak bunlari söylemem ayri bir üzüntü verici olay.kuru aksiyon karin doyurmaz. .;Negative
resident evilin fanatik bir takipçisi olarak hayal kirikligina ugradim.. 3d görüntüler çok basarili degil ama çok kötü de degil...;Negative
böyle igrenc gereksiz bi film olamaz hiç bosuna güzel demeyin allah askina film 3d olmasa hiçten izlenmez bu ne igrenc bi seydi yaa kadin bölünüyo falan parama yazikti valla.;Negative
testere filmi gibi bu filminde serisi gelicek heralde artik herseyi tadinda birakmak gerekiyor film sirf 3d gözler önüne sermek için ortaya çkmis...;Negative
tek kelime ile son zamanlarda izledigim en kötü korku filmlerinden biriydi.türün zaten seviyor degilim ama bu film için genel olarak kliselerden uzak yorumlari olunca görmek istedim.film iyi ve merak uyandirici bir girise , vasat bir gelismeye ve çok kötü bir finale sahip..;Negative
film kötüydü arkadaslar...evde izlerim diyorsaniz o ayri ammavelakin cidden kötüydü...son kisimlarda artik iyice bi saçmalanmis...evde oturup izleyin derim isiklarida kapatin bir iki de sakaci arkadas olursa daha korkutucu bi hale gelebilir film;Negative
son yillarda izledigim en ''saçmasapan'' film , yazik , paraniza , zamaniniza , günah.....;Negative
"beyazperde.com ile zevklerimizin uyusmadiginin en güzel örnegi olan filmdir. inanilmaz kötü; saçma yapay....koca salonda 8 kisi izlerken ikinci yari p kayipla basladik ve 3ü zaten bizdik. zamana paraya yazik...";Negative
zamannza acyn ve uzak durun. bombo bir film..;Negative
son derece klise bir film.kisa olmasi tek olumlu tarafi diyebilirim.yenilik olarak hiçbir sey katmiyor .;Negative
evde bos vakit doldurmak için dvd.de seyredilecek bir film... kliselerle dolu kaç/kovala aksiyonlari. amerikalilara türün tekrarlarini çektikleri için elestiri getirirken, avrupali sinemacilardan daha farkli çalismalar beklemek hakkimiz diye düsünüyorum... .;Negative
1 puan fazla gelir bu filme. film bitsede ciksam salondan diye sürekli saate baktim. bi kere filmi nasil çekmisler öle.. sürekli kamera sallaniyor bise göremioz. bos film izlerseniz vaktinizi bosa harcamis olursunuz.;Negative
okadar saçma sahneler var ki. yani adamlar binadan atliyorlar daha 2-3 metreden helekopteri tutuyorlar. yani her tarafi çakma hiçbir orjinal sahne yok olanlarda zaten mantikli degil. keski istanbulda çekilmeseydi..;Negative
83 dakikalik aksiyon filmimi olur. 2 dans 2 patlama 2 istanbul manzarasi bitmistir film tvde cikarsa izlerim baska türlüde para mara vermem buna;Negative
adamlar cankan a benziyolar...hint tarzi action bende 5 para atmez.;Negative
arkadaslar sakin bu filme para harcamayin berbat bir film tahammül edilemez birsey .;Negative
simdiye kadar izledigim en sikici vampir filmiydi, begenmedim... hele yalniz izlerseniz fenalik getirir....;Negative
buradaki yorumlari okuyunca çok güzel bir filmle karsilasacagimi umdum ama oldukça sikici bir filmle karsilastim. küçücük çocuklarin aski inandirici degildi ve oyunculuklari çok kötüydü. twilight çok daha üstün. 4,.;Negative
genel olarak hareketlilik yok ama duygusal olarak degerlendirilirse guzel olabilir aksiyon olarak bakacaksaniz bu filme bakmayin.;Negative
bu film bu puani aldiya ne diyeyim igrenç bi film vampir ailenin drami.. sikici dememe gerek yok zaten filmin konusu bir vampir drami saçma sapan gereksiz bir film daha ne diyeyim sanatinda bi haysiyeti var draminda...;Negative
zaman zaman çok sikici, fazla puan almis....;Negative
tek kelimeyle berbat. .;Negative
filmleri vampir filmleri su filmleri bu filmleri diye siniflandirmaya hiç gerek yok. van helsingle bu flmi ayni kategoride ele almak bastan hata olur. bu filmi ancak saçma veya gereksiz filmler kategorisine koyabiliriz.gereksiz ve sanatsal içerik arayan entel sinema severler için essiz bir film.;Negative
aslinda bunun katilikla alakasi yok sadece saygi duyulmali bazi seylere...vampir dedigin dedigim gibi olur tepkim böyle usta bram stockera saygi.;Negative
bu filmin özellikle senaristini tebrik ediyorum.gerçekten konularin akisi,kurgusu ve diyaloglar mükemmel bir sekilde ifade edilmis.twilight dahil, vampir konusu ele alinmis filmlerden hiç hazetmememe ragmen bu film beni çok etkiledi.kesinlikle izleyin diyorum.. .;Negative
bir daha da vampir filmi izlemem. tamam çok kötü degildi belki bazi yorumlar öyle abartili ki... neyse alacakaranliktan sonra bi de bu ben agzimin payini aldim....;Negative
sadece istanbulda, harika...ankarayi sevmiyorum.;Negative
psiblen in yorumu kesinlikle cok abartili..tabi zevkler renkler tartisilmaz orasi ayri..ancak ne mükemmel bi görüntü yönetmenligi söz konusu. ne de twilight i geride birakacak bi film..özellikle eli yi oynayan kiz cok itici..;Negative
her filmden iyi kötü tad almayi beceren, oyunculuga,senaryoya,yönetmene önem veren iyi bir sinema izleyicisi oldugumu düsünürüm...ama bu filmde güzel olan hiçbirsey bulamadim.. berbat bi film.;Negative
del toro'nun bu kadar saçma ve kötü bir senaryoyla böyle bir ise kalkismasina hiç anlam veremedim.zaman zaman geren ama fazlasiyla saçmalayan bir film.sahnelerin çogunu kafamda bir mantik çerçevesine oturtamadim....;Negative
